	id	created_at	author	location	full_text	category	sentiment
661	1.46183e+18	2021-11-19 22:37:14+00:00	Elena.		Tell me you’re a fan of Harry Styles… without telling me, you’re a fan of Harry Styles. ♡ #StarFox #Eternals #HarryStylesLoveOnTour 	h	p
662	1.46183e+18	2021-11-19 22:36:06+00:00	Michael A.M.	Sacramento, CA	"YOU KNOW I'M RIGHT!!
.
.
#comics #comicbooks #marvel #mcu #superhero #eternals #harrystyles "	h	p
663	1.46183e+18	2021-11-19 22:35:48+00:00	Heath Stewart	Kirkland, WA	"Finally got around to watching the #Eternals with my wife. Pretty good, though hearing Kit Harrington say, ""I love you, Sersi"" (different spelling, of course) was a bit unsettling."	p	p
664	1.46183e+18	2021-11-19 22:33:40+00:00	⚡ㄒ卄ㄖ尺⚡	Bangladesh 🇧🇩	A new #Eternals still has revealed a clear look at the #MCU's #PipTheTroll: 	e	n
665	1.46182e+18	2021-11-19 22:33:01+00:00	Jasmine	USA	"Here is my review (finally) for #Eternals. It's on the long side (I counted over 4,000 words). I had a lot to say about this special film. 

"	r	n
666	1.46182e+18	2021-11-19 22:30:32+00:00	cloud9🏴‍☠️		it's such a shame that a glimmer of hope (#Eternals) can be snatched away by cruel reality like the rittenhouse verdict	o	x
667	1.46182e+18	2021-11-19 22:30:12+00:00	Damodar Cinemas	Suva & Lautoka	The Eternals have arrived. Experience Marvel Studios' #Eternals(Y13+) today, only in cinemas.  Get tickets : 	o	n
668	1.46182e+18	2021-11-19 22:03:55+00:00	Eevee | Ready for Spider-man:NWH!!🕷🕸🏳️‍🌈	Earth-616	Definitely the best experience watching #Eternals has been today watching the movie again in #DBOX	o	p
669	1.46182e+18	2021-11-19 22:00:16+00:00	Helen Carless	Cardiff, Wales	Fantastic customer service from @ODEONCinemas Cardiff, the 7pm showing of the new #Eternals film was rubbish quality, so the manager provided options to sort it out. No fuss or complaints needed 👏	o	n
670	1.46182e+18	2021-11-19 22:00:05+00:00	Radar Online		"#AngelinaJolie's son #PaxJoliePitt showed up to support his mom at a premiere after skipping the #Eternals openings.
"	c	n
671	1.46182e+18	2021-11-19 21:59:26+00:00	Top Personnages Marvel		"Gilgamesh vs Thena

#TheEternals #Eternals #Gilgamesh #Thena #MCU #Marvel #duelmarvel"	e	n
672	1.46182e+18	2021-11-19 21:59:15+00:00	N Von Ho	Terf Island	@THR WARNING! #Eternals SPOILER in article	o	n
673	1.46182e+18	2021-11-19 21:57:15+00:00	Outi Harvey !! BLM !! Stop Asian Hate !!	Vantaa, Finland	"Just finished watching #Eternals and I gotta say... I could not tell you what everybody's problem is with that film.

I can't imagine how anyone could have done a better job telling that story.

The main issue I had with that movie was Thena's boob plate. And that's about it. "	p	p
674	1.46182e+18	2021-11-19 21:56:41+00:00	🔥 Barchie In 2022🔥		"#Eternals SPOILER
.
.
.
.
.
.
.
.
. 
When #Makkari thought #Ikaris killed #Druig she SNAPPED! Her &amp; #Phastos kicked his ass."	e	n
675	1.46182e+18	2021-11-19 21:54:34+00:00	Zack_Cohen	London, UK	This was so much fun. Can not wait to see more of the interviews soon ❤️ Such a luck kid to have interviewed #RichardMadden, #Gemmachan #AngelinaJolie #LaurenRidloff. Working on my Laser eyes ready for #Eternals 2 #bamkids @BAM_Kidz @LSA_training #MarvelStudios 	c	p
676	1.46182e+18	2021-11-19 21:53:56+00:00	delia | druig lovebot ♡	she/her | 20	"“name something you might hurt yourself riding on”
""oh lord, you know what I'm thinking” 🤤 #marvel #mcu #eternals #druig "	e	p
677	1.46181e+18	2021-11-19 21:51:58+00:00	chelsea	221B Baker Street	can't wait for #eternals to be streaming in HD to rewatch it like 10 times	o	p
678	1.46181e+18	2021-11-19 21:45:47+00:00	Eduardo Caceres Medina		A message for those who participated in #Eternals #Disney #Marvel #ChloeZhao #AngelinaJolie #SalmaHayek #RichardMadden #GemmaChan #KumailNanjiani #BrianTyreeHenry #BaramilryKeoglohan #LifestyleMarvelHarrington #KitongiaHarrington #Keoghan #LegitiaHarrington #Kegithaughington 	c	n
679	1.46181e+18	2021-11-19 21:40:58+00:00	Lyra Hale 🏳️‍🌈✍️🇵🇷	lyra@remezcla.com	@latinamediaco Thank you for sharing this! It was such an important interview with @LaurenRidloff! #Eternals	c	p
680	1.46181e+18	2021-11-19 21:40:47+00:00	lilili 🪐	hyper space	can’t wait for #Eternals to drop on Disney+ so I can watch the Drukkari version of the Pride &amp; Prejudice (2005) scene	o	p
681	1.46181e+18	2021-11-19 21:40:14+00:00	Passion		"y'all I'm finally watching eternals I'm so excited xqueudisnjqkwk
#BTS #eternals"	o	p
682	1.46181e+18	2021-11-19 21:39:46+00:00	Luca		"I love my #Eternals pops! @OriginalFunko 
.
.
.
.
.
#Funko #funkopop #funkophotography #funkocollector #collector #photography #shotoniphone #funkopopcollector #funkopops #funkosoda #lucacollects #marvel #mcu @TheEternals "	r	p
683	1.46181e+18	2021-11-19 21:39:41+00:00	Chris Hague	Manchester 	@MarvelStudios how come sersi told Dane she was with Icarus for 5000 years when they only got together in 500 bc? Exaggerating by almost 2500 years!!! #Eternals	p	x
684	1.46181e+18	2021-11-19 21:39:03+00:00	Kevin Ewing	Wellsville, NY	"Spider-Man's road trip with Deadpool comes to an end during this week's #DrunkPete .
There may not be any #Eternals showing up but we do have a Deviant or two. (Three if you count @LexPendragon )
Grab your copies of Spider-Man / Deadpool 44-46 and join us this Saturday night! "	o	n
685	1.46181e+18	2021-11-19 21:30:41+00:00	SA Quetzal (CEO of Kotal fans)		"#Eternals  is a good Movie, but not a good MCU film

If it wasn't connected to the MCU and chose to be it's own thing, a large portion of it's hate wouldn't be as high"	r	x
686	1.46181e+18	2021-11-19 21:26:11+00:00	Ezekiel Payton		"As the “#Eternals” press run concludes, @LaurenRidloff’s focus will shift back to “#TheWalkingDead” for its three-part final season.""👀

"	c	n
687	1.46181e+18	2021-11-19 21:23:36+00:00	badeke		#eternals #Makkari i love youuu @LaurenRidloff	e	p
688	1.46181e+18	2021-11-19 21:22:57+00:00	a furtive garden bird (she/her)	Boston	Serious question: can I take my seven year old nephew to see #GhostbustersAfterlife? He’s seen all the marvel stuff (except #Eternals) in theaters.	o	n
689	1.46181e+18	2021-11-19 21:22:01+00:00	Molly		Fav part of the whole movie ❤️😂 #HarryStyles #Eternals 	h	p
690	1.46181e+18	2021-11-19 21:19:49+00:00	🎮 (N64 SWITCH ONLINE!)		I can't get over how cool the #Eternals movie was THO!!! 😮👌💯 	r	p
691	1.46181e+18	2021-11-19 21:18:39+00:00	Ryan Scott	Austin, TX	#Eternals has crossed $300 million at the box office and has done so in a relatively short time without the help of China. It may further establish the new bar for blockbusters, which increasingly feels to be between $400 and $500 million (without China). 	m	n
692	1.4618e+18	2021-11-19 21:05:27+00:00	Sirod ミ☆	Somewhere on Earth.	Here's yet another edit for a ship from a movie I still haven't seen yet 🤭❤ #Makkari #Druig #Drukkari #Eternals 	e	n
693	1.4618e+18	2021-11-19 21:05:05+00:00	Sal	she/her | 20 | black	"the way Makkari lights up around Druig is just so 🥰🥰

#Eternals #Drukkari "	e	p
694	1.4618e+18	2021-11-19 21:03:42+00:00	Ashbob- Ikaris Protector		HAPPY BIRTHDAY IKARIS!!! ❤️ #eternals	e	p
695	1.4618e+18	2021-11-19 21:00:37+00:00	Black Otakus of the Culture		"Cam reviews the latest MCU movie: #Eternals. Highly controversial amongst fans and critics, what do we think of this latest entry into the universe? Tune in to find out! Like, comment, share, and subscribe as well.
"	r	n
696	1.4618e+18	2021-11-19 20:58:15+00:00	Curtis Doherty	Ottawa, Ontario, Canada	"New #FilmFriday for @MarvelStudios #Eternals! Check it out!
:
"	r	n
697	1.4618e+18	2021-11-19 20:57:44+00:00	RVD the Dudar 🇨🇦	 Alberta, Canada 	Sounds like every movie fan with knowledge agree that #Eternals should have been a 8 or 10 part #DisneyPlus #MCU show instead of the mistake of a movie it was.	p	p
698	1.4618e+18	2021-11-19 20:57:12+00:00	Shayera		Just watched @eternals, and I absolutely love the characters!#eternals #eternalsfanart #digitalart 	e	p
699	1.4618e+18	2021-11-19 20:53:55+00:00	ella de clermont 🎋| drukkari ❤‍🔥		"help me ❤‍🔥

#druig #makkari #drukkari #eternals #barrykeoghan #laurenridloff "	e	p
700	1.4618e+18	2021-11-19 20:52:36+00:00	ERod 🔨	🇵🇷	"Numbers don't lie
#Eternals 
"	m	p
701	1.4618e+18	2021-11-19 20:51:53+00:00	.Nma💚	That Place in My Head	You know, I really thought it'd be slavery that broke Phastos's faith in humanity. Interesting... #Eternals 	p	n
702	1.4618e+18	2021-11-19 20:51:28+00:00	ValleyWitch✩	Spice World // 20s/ Pussycat	"I fully believe Angelina Jolie is like... A top tier actress. No she's not the lead of Eternals but she eats up every scene and has like two solid ""oh yeah I can tell she won an Oscar before she turned 25"" scenes. Truly a Queen. That's my mother. #Thena #Eternals"	c	p
703	1.4618e+18	2021-11-19 20:50:14+00:00	Honeywood_82		Bout to see what this #Eternals talkin bout	o	n
704	1.4618e+18	2021-11-19 20:41:03+00:00	owl too well 🦉🧣	Turnip Island	Ramin Djawadi absolutely snapped with the soundtrack #Eternals	a	p
705	1.4618e+18	2021-11-19 20:40:08+00:00	Wondering how i got here	On spaceships flying far away	#Eternals was good af. Somebody lied.	r	p
706	1.4618e+18	2021-11-19 20:37:16+00:00	Frank Marsilio	Brooklyn, NY	We saw #eternals and had thoughts…what did you think? 	r	n
707	1.4618e+18	2021-11-19 20:34:38+00:00	Sith Lord Shadow	Alaska, USA	In the theater,  about to see #Eternals	o	n
708	1.46179e+18	2021-11-19 20:34:14+00:00	Armen	Belgium	#Eternals was pretty great!! I love the story and the effects were sooo good. Definitely deserves a high rating	p	p
709	1.46179e+18	2021-11-19 20:34:12+00:00	Rhonda	Vancouver, WA	@Millions @MarvelStudios Watched it last week… #Eternals	o	n
710	1.46179e+18	2021-11-19 20:31:42+00:00	The Movie Chef Podcast	The Kitchen	"⚠️👨‍🍳ETERNALS REVIEW👨‍🍳⚠️
Listen Now #PodNation
as Tebbs and Corm give you their spoiler review of #MarvelStudios
#Eternals and find out what we thought of this fucking bland mess. Apple, Spotify and Anchor below. 
"	r	n
711	1.46179e+18	2021-11-19 20:24:22+00:00	Fizzy Gaie	always in my head	"@Tha_real_Kaizen  decided to drag me out
#eternals "	o	n
712	1.46179e+18	2021-11-19 20:23:09+00:00	emma💫	Belfast, Northern Ireland	I had attachment issues. Damn you Ikaris #Eternals 	e	x
713	1.46179e+18	2021-11-19 20:21:09+00:00	Reb L.		"#Eternals comicbook cover #fanart for a brilliant film.
#FanArtFriday #Marvel #Avengers #movies #marvelstudios #thanos #Ikaris #Makkari #Kingo #Thena #phastos #Druig #Gilgamesh #sersei @kumailn  @_richardmadden @salmahayek @gemma_chan @BarryKeoghan @LaurenRidloff  @TheEternals "	a	p
714	1.46179e+18	2021-11-19 20:18:55+00:00	keanu leaves	Montréal, Québec	I am in the business of going see #eternals once again.	o	p
715	1.46179e+18	2021-11-19 20:14:22+00:00	mi by hobi⁷💭	cat boys . . . 🐈 bangtan !!     (she/her) only army	"@saramcute broa

#gfvip #tzvip #rosmello #prelemi #gregorelli #squidgame #dispatchcouple #bbtvi21 #MyName #AFazenda #Dune #Eternals #Eternos #AMAs #TXT #MyNameOnNetflix #myname 
"	o	n
716	1.46179e+18	2021-11-19 20:12:59+00:00	Bennett ⛄	TVA	@MarvelStudios #eternals has been so kind to me :’) 	o	p
717	1.46179e+18	2021-11-19 20:12:17+00:00	Steph DeWaegeneer	Houston, TX	@ThatEricAlper #Eternals — last week! At @alamodrafthouse 🍿🥤	o	p
718	1.46179e+18	2021-11-19 20:06:11+00:00	WanderingDMs		Dan saw Marvel’s Eternals and we couldn’t stop him from shooting his mouth off about it. What did you think of the film?  #marvel #eternals #movie 	p	x
719	1.46179e+18	2021-11-19 20:05:05+00:00	Star Wars Culture		"Don’t miss @TheRollOutGeek breaking down 
#Marvel’s #Eternals LIVE now!

👉 "	o	n
720	1.46179e+18	2021-11-19 20:04:45+00:00	• Honey •	United States	"Goddess
#Eternals • Thena "	e	p
721	1.46179e+18	2021-11-19 20:02:03+00:00	The Star Wars Underworld	Level 1313, Coruscant	"Our friends at @TheRollOutGeek are LIVE discussing #Eternals! 

👉 "	o	n
722	1.46179e+18	2021-11-19 20:00:42+00:00	dano_cosmic✨	Going Knowhere.	"#HargenTheMeasurer redesign by #MarvelReVision!
✨
IG: "	e	n
723	1.46179e+18	2021-11-19 20:00:31+00:00	Marvel Culture		"Don’t miss  @TheRollOutGeek  breaking down 
#Marvel’s #Eternals LIVE now!

👉 "	r	n
724	1.46179e+18	2021-11-19 19:58:50+00:00	Pranav Chaparala	India	"So hear me out A Marvel Documentary based off the #Eternals and Karun Patel narrating it in Deadpool style. 
“The Untold Stories of Patel”"	e	n
725	1.46179e+18	2021-11-19 19:57:13+00:00	ivonne	mcu,comics,shows,films,swiftie	eternals was really good tho but definitely not my fav #eternals	r	p
726	1.46179e+18	2021-11-19 19:57:08+00:00	thus spoke sarah schuster | BRADLEYLAURA ENDGAME	dana's	i normally don't give an f about het relationships but makkari has my heart and i love how much she loves him #eternals 	e	p
727	1.46178e+18	2021-11-19 19:53:02+00:00	Photokünstler	In the ether	@JohnnySibilly This made me cry so much. I love @salmahayek soooo much for being in #eternals , bringing more of an assortment of our faces to mainstream media. Mi amor @salmahayek this is why we love you so much. 🖤🖤🖤💪🏽💪🏽💪🏽✨✨✨	c	p
728	1.46178e+18	2021-11-19 19:51:08+00:00	The Mixed Reviews Podcast	New York, NY	Need help deciding? Listen to our #podcast episode all about #AngelinaJolie! Whether it's #Hackers, #Maleficent or #Eternals , we cover it! Here's a link, don't forget to subscribe: 	c	n
729	1.46178e+18	2021-11-19 19:41:28+00:00	ceo of eternals	she/her desi 21	"#eternals spoiler
.
.
.
i can't "	p	n
730	1.46178e+18	2021-11-19 19:39:05+00:00	Ilya Glazkov	Moscow, Russia	"But yes, longer runtime (a miniseries or a 5-hour Zhaocut, I'm not picky) is essential for #Eternals 

So much is set up without proper exploration. Thena processing her mental illness. Sprite's longing. Druig &amp; Makkari. Programming vs evolution — in Eternals and Deviants alike. "	p	x
731	1.46178e+18	2021-11-19 19:37:24+00:00	ZOMBIE69	The Land of the Blind	"@Refinery29UK Cancelled after half of service 1 .... Trust me 
#Eternals"	o	n
732	1.46178e+18	2021-11-19 19:37:07+00:00	The Mark ᶜᵒˡᵉ of the Beast	Grants Pass, OR	"When Phastos said ""These people... they’re not worth saving"" I felt that. And he wasn't wrong. #Eternals"	p	p
733	1.46178e+18	2021-11-19 19:34:55+00:00	Ivan Jimenez		#eternals how did Jon snow end up with Cersi and iron man is a real stark ?	c	n
734	1.46178e+18	2021-11-19 19:30:34+00:00	THIRSTY	Florida	#Marvel's #Eternals Crosses Huge Worldwide Box Office Landmark 	m	p
735	1.46178e+18	2021-11-19 19:29:34+00:00	Nerds With Friends	The Nerd Lair 	New episode available now where we give a less-than-enthusiastic review of Marvel’s #eternals. What did you think of it? 	r	x
736	1.46178e+18	2021-11-19 19:19:01+00:00	CocoBottle	?	Tiny head canon on #Eternals. #Kingo gave everyone those dark pair of sunglasses that they were all wearing when they went to the Domo. He has a neat draw full of sunglasses on his private jet that he handed out. 	p	n
737	1.46178e+18	2021-11-19 19:16:00+00:00	Morris Theatre Coop	12 East 6th Street, Morris, MN	"Last week for Eternals, PG-13, 2 hours 37 minutes. See it on the big screen while you can.  #Eternals 

Screenings at 7pm and 9.30pm through Tuesday.

"	o	n
738	1.46178e+18	2021-11-19 19:15:55+00:00	𝙶𝚊𝚖𝚎𝚑.🇬🇧	The Land of Tea 🫖🇬🇧	Saw #Eternals this week and I have to admit I enjoyed it, it was different to the others but it introduced some characters that were interesting and my favourite by far was #Druig - Give me more! Rounding up, it’s a 8/10. 	e	p
739	1.46178e+18	2021-11-19 19:15:53+00:00	megan ❄️	she/her | 28	"“You think I’m a movie star. Well, I am. But I’m also an Eternal.” Illustrated my favorite part of the movie! Loved @kumailn in this role! 💙 #eternals #kingo 
"	c	p
741	1.46177e+18	2021-11-19 19:07:56+00:00	Kunal	He/him, Desi , 23	"Wtf 🤯🤯🤯🤯🤯
That's the entire plot of #Eternals.
Beginning to end, leaked 8 months ago 😭 "	p	x
742	1.46177e+18	2021-11-19 19:03:26+00:00	Kenny J 	New York, 117A Bleecker St.	"#Eternals Breaks $300 Million at Global Box Office Despite 'Rotten' Reviews.
"	m	p
743	1.46177e+18	2021-11-19 18:55:19+00:00	TamilDelight	Chennai, India	"🌟 #VictoriaAlonso Respond On #Eternals Bad Reviews.

📝Sometimes the critics are not with @MarvelStudios , but thanked those that wrote about #Eternals all the same. The Marvel producer then mentioned that ultimately ""the fans will decide. "	r	p
744	1.46177e+18	2021-11-19 18:55:06+00:00	David Kinnersley	Longbenton, England	Family Friday cinema night this week #eternals 	o	n
745	1.46177e+18	2021-11-19 18:54:05+00:00	Amit Chaudhari	India	Just finished reading the infamous #Eternals plot leak that existed since March. 	p	x
746	1.46177e+18	2021-11-19 18:51:37+00:00	Torian Galvez	Provo, Utah	From watching #Eternals  Richard Madden is such a hottie! 😍😍😍 best Ikaris ever!🔥🔥🔥🔥	c	p
747	1.46177e+18	2021-11-19 18:45:51+00:00	Taylor		We need a @disneyplus short about  markarri @LaurenRidloff finding all of her treasures during the split up of the #Eternals I love her ❤	c	p
748	1.46177e+18	2021-11-19 18:45:47+00:00	LIGHT	Poland	"#Eternals #Eternalsspoilers #RichardMadden 

Richard Madden if #Ikaris will return in a sequel. "	c	p
749	1.46177e+18	2021-11-19 18:44:40+00:00	Space👩‍🚀Cowboy(Taylor's Versión)		"#Eternals  #eros  #HarryStyles  
So pretty 😩❤️‍🔥😻 "	h	p
750	1.46177e+18	2021-11-19 18:43:12+00:00	Andrew Munro	Scotland, United kingdom	went to see Eternals at @cineworld Glasgow Renfrew Street, thought it was a really good film #Eternals #CineworldUnlimited #CineworldCinemas	r	p
751	1.46177e+18	2021-11-19 18:41:58+00:00	Clout News	United States	"The worldwide box office for Eternals has surpassed $300 million

#Eternals #300millions #hollywood #marvel #kitharinghton #MCU "	m	p
